Execution server table	Tabela do servidor de execução	
Execution URI	URI de execução	
Existing Class	Classe existente	
Existing class name	Nome de classe existente	
Existing Class Radio Button	Botão de opção de classe existente	
Existing Class to Test	Classe existente a testar	
Existing code selection tree	Árvore de seleção de código existente	
Existing connection combo box	Caixa de seleção de conexão existente	
Existing Sources	Códigos-fonte existentes	
Existing Sources and Libraries	Códigos-fonte e bibliotecas existentes	
Existing WSDL File	Arquivo WSDL existente	
Exit	Sair	
Exit IDE	Sair do IDE	
Exit MIDlet	Sair do MIDlet	
Expand Abbreviation	Expandir abreviação	
Expand All	Expandir todos	
Expand All Comments	Expandir todos os comentários	
Expand All Java Code	Expandir todos os códigos Java	
Expand All Javadoc	Expandir todos os Javadoc	
Expand All Scripting	Expandir todos os scripts	
Expand Fold	Expandir dobramento	
Expand Tabs to Spaces	Expandir tabulações para espaços	
Expanded String	String expandida	
Expanded Text	Texto expandido	
Expansion	Expansão	
Experimental Search API	API experimental de pesquisa	
Expert	Especialista	
Expert Operations	Operações avançadas	
Explorer	Explorer	
Explorer Tree	Árvore do Explorer	
Export	Exportar	
Export Diff Patch	Exportar patch de comparação	
Export failed	Exportação falhou	
Export HTML File	Exportar arquivo HTML	
Export Shortcuts to HTML	Exportar atalhos para HTML	
Exported keys query	Consulta de chaves exportadas	
Exported Services	Serviços exportados	
Exporting Diff Patch	Exportando patch de comparação	
Exporting Files Diff Patch	Exportando patch de comparação de arquivos	
Expression Language Character constant	Constante de caractere da linguagem de expressão	
Expression Language Erroneous text	Texto errôneo da linguagem de expressão	
Expression Language Floating-point constant	Constante de ponto-flutuante da linguagem de expressão	
Expression Language function call	Chamada de função da linguagem de expressão	
Expression Language Hexadecimal constant	Constante hexadecimal da linguagem de expressão	
Expression Language identifier	Identificador da linguagem de expressão	
Expression Language Integer constant	Constante inteira da linguagem de expressão	
Expression Language keyword	Palavra-chave da linguagem de expressão	
Expression Language Numeric constant	Constante numérica da linguagem de expressão	
Expression Language Octal constant	Constante octal da linguagem de expressão	
Expression Language operator	Operador da linguagem de expressão	
Expression language scriptlet delimiter	Delimitador de scriptlet da linguagem de expressão	
Expression Language String constant	Constante string da linguagem de expressão	
Expression Language Whitespace	Espaço em branco da linguagem de expressão	
Expression textfield	Campo de texto de expressão	
Expression	Expressão	
Expressions in order by	Expressões em ordem por	 
Extend Selection Back	Estender seleção de volta	
Extend Selection Backward	Estender seleção para trás	
Extend Selection Down	Estender seleção para baixo	
Extend Selection Forward	Estender seleção para frente	
Extend Selection Up	Estender seleção para cima	
Extended SQL grammar	Extensão da gramática SQL	
Extensible Stylesheet Language (XSLT)	Linguagem extensível de folha de estilo (XSLT)	
Extension	Extensão	
Extension must be entered	Extensão deve ser fornecida	
Extensions and MIME Types	Tipos de MIME e extensões	
External	Externo	
External Browser	Navegador externo	
External Browser (command-line)	Navegador externo (linha de comando)	
External Entity Notation	Notação da entidade externa	
External HTML Browser	Navegador HTML externo	
External Libraries	Bibliotecas externas	
External package needed	Pacote externo é requerido	
External Resource	Recurso externo	
Extra Class Path	Caminho de classe adicional	
Extra Javadoc Files	Arquivos Javadoc adicionais	
Extra name characters	Caracteres de nome adicionais	
Extra Property Info	Info da propriedade adicional	
Extract from Existing Connection	Extrair da conexão existente	
Extract Interface	Extrair interface	
Extract Method	Extrair método	
Extract Superclass	Extrair superclasse	
Factory Class	Classe de fábrica	
Fail	Falhar	
Fail All Connections	Falhar todas as conexões	
Failed	Falhou	
Failure	Falha	
Failures and Warnings only	Somente falhas e avisos	
Failures Only	Somente falhas	
False	Falso	
Fast Import	Importação rápida	
Fast Import Package	Pacote de importação rápida	
FastJavac Compilation	Compilação Fastjavac	
Fatal error	Erro fatal	
Favorites	Favoritos	
FeedReader Platform Application Sample	FeedReader: Amostra de aplicativo baseado na plataforma NetBeans	
Fetch	Buscar; Recuperar	
Fetch a next set	Buscar próximo conjunto	
Fetch all	Recuperar tudo	
Fetch all the records	Trazer todos os arquivos	
Fetch Data	Recuperar dados	
Fetch Records	Trazer registros	
Fetching history	Recuperando histórico	
Fewer	Alguns	
Field	Campo	
Field cannot be null.	Campo não pode ser nulo.	
Field Name	Nome do campo	
Field Type	Tipo de campo	
Field types query	Consulta de tipos de campo	
File	Arquivo	
File already exists.	O arquivo já existe.	
File Copy	Cópia de arquivo	
File does not exist.	Arquivo não existe.	
File Extensions	Extensões de arquivo	
File formats accepted	Formatos de arquivos aceitos	
File location in repository	Localização do arquivo no repositório	
File Name	Nome do arquivo	
File Name to Create	Nome do arquivo a criar	
File Recognition	Reconhecimento de arquivo	
File Recognition Panel	Painel de reconhecimento de arquivos	
File Representation	Representação de arquivo	
File Revision	Revisão de arquivo	
File Select	Selecionar arquivo	
File select object name	Nome do objeto selecionador de arquivo	
File select width	Largura do selecionador de arquivos	
File selector dialog	Caixa de diálogo do selecionador de arquivos	
File Size	Tamanho do arquivo	
File System	Sistema de arquivos	
File System API	API do sistema de arquivos	
File to upload	Arquivo para fazer upload	
File Type	Tipo de arquivo	
File/Folder...	Arquivo/Pasta...	
Filename	Nome do arquivo	
Filename of WSDL file	Nome do arquivo ou arquivo WSDL	
Files to Commit	Arquivos a submeter	
Files With Conflicts	Arquivos com conflitos	
Filesystem	Sistema de arquivos	
Filesystem Action	Ação do sistema de arquivos	
Filesystems Settings	Configurações de sistemas de arquivos	
Fill	Preencher	
Fill Shorcut	Preencher atalho	
Filter	Filtro	
Filter Class	Classe do filtro	
Filter Init Parameters	Filtrar parâmetros iniciais	
Filter Mapping	Mapeamento do filtro	
Filter Name	Nome do filtro	
Filter On/Off	Filtro ligado/desligado	
Filter TODOs	Filtrar TODOs	
Find	Localizar	
Find All Subtypes	Localizar todos os subtipos	
Find Class	Localizar classe	
Find Commit	Localizar submissão	
Find Commit in:	Localizar submissão em	
Find driver class	Localizar classe de driver	
Find in Projects	Localizar em projetos	
Find in Results	Localizar em resultados	
Find Next	Localizar próximo	
Find Next Occurrence	Localizar próxima ocorrência	
Find Overriding Methods	Localizar métodos de sobrecarga	
Find Previous	Localizar anterior	
Find Previous Occurrence	Localizar ocorrência anterior	
Find Selection	Localizar seleção	
Find Usages	Localizar utilizações	
Find Usages Results	Localizar resultados de utilizações	
Find What:	Localizar:	
Finder	Localizador	
Finder Method	Método localizador	
Finder Method List	Lista de métodos localizadores	
Finish	Terminar	
Finish Debugger Session	Terminar sessão do depurador	
Finished	Terminado	
Finished parsing WSDL	Terminada análise WSDL	
Finished registering server resources	Registro dos recursos do servidor terminado	
Finished with warnings	Terminado com avisos	
Finishing the previous search...	Terminando pesquisa anterior...	
First Index	Primeiro índice	
First Line End	Fim da primeira linha	
First Line Start	Início da primeira linha	
Fix	Corrigir	
Fix All	Corrigir todos	
Fix Imports	Corrigir importações	
Fix Now	Corrigir agora	
Fixed Number of Iterations	Número fixo de iterações	
Fixing imports...	Corrigindo importações	
Float Literal	Float literal	
Floating Point	Ponto flutuante	
Floating Point Literal	Ponto flutuante literal	
Floating-point constant	Constante de ponto flutuante	
Flush	Esvaziar	
Fold Generated Code	Dobrar código gerado	
Fold Imports	Dobrar importações	
Fold Inner Classes	Dobrar classes internas	
Folder	Pasta	
Folder copying not supported.	Cópia de pastas não suportada.	
Folder does not exist	A pasta não existe.	
Folder must exist	Pasta deve existir.	
Folder Name	Nome da pasta	
Folder Name to Create	Nome da pasta a criar	
Folder to Import	Pasta a importar	
Folder with resources	Pasta com recursos	
Folder/File...	Pasta/Arquivo...	
FolderLoader for MasterFileSystem	FolderLoader para MasterFileSystem	
Font	Fonte	
Font Chooser	Seletor de fontes	
Font Size	Tamanho da fonte	
Font Style	Estilo de fonte	
Fonts and Colors	Fontes e cores	
For Field	Para campo	
Force Stop	Forçar Parar	
Foreground	Primeiro plano	
Foreground Chooser	Seletor de primeiro plano	
Foreground Color	Cor do primeiro plano	
Foreign Key	Chave estrangeira	
Form	Formulário	
Form Bean Class	Classe Bean do formulário	
Form Connection	Conexão do formulário	
Form Designer Background Color	Cor de fundo do projeto de formulário	
Form Designer Border Color	Cor da borda do projeto de formulário	
Form Editor	Editor de formulário	
Form Hint Field	Campo hint do formulário	
Form Items	Itens do formulário	
Form object name	Nome do objeto de formulário	
Form Objects	Objetos do formulário	
Form Position	Posição do formulário	
Form Size	Tamanho do formulário	
Form Size Policy	Política de tamanho de formulário	
Form Superclass	Superclasse do formulário	
Format...	Formato...	
Forward	Encaminhar	
Forward Action	Ação Encaminhar	
Forward Name	Nome de encaminhamento	
Forward To	Encaminhar para	
Forward to Action	Encaminhar para a ação	
Forward to resource file.	Encaminhar o arquivo de recursos	
Forward/Include Action	Encaminhar/Incluir ação	
Found in:	Encontrado em	
Frame Form	Formulário quadro	
Frame Index	Índice do quadro	
Frames	Quadros	
Frameworks	Frameworks	
Free Design	Desenho livre	
Free Memory	Memória livre	
Freeform Ant Projects	Projetos de forma livre do Ant	
Friend Module	Módulo Amigo	
From	De	
From Action	Da ação	
From Local WSDL File	Do arquivo WSDL local	
From Outcome	Do resultado	
From scratch	Do rascunho	
From View	Da visualização	
From WSDL URL	Da URL do WSDL	
Full outer joins	Uniões externas completas	
Full Text	Em todo o texto	
Full Window	Janela total	
Fully qualified attribute name	Nome do atributo totalmente qualificado	
Fully qualified element name	Nome do elemento totalmente qualificado	
Fully Qualified Name	Nome totalmente qualificado	
Functional Test Packages	Pacotes de testes funcionais	
Garbage Collect	Coleta de lixo	
General	Geral	
General Attributes	Atributos gerais	
General Filter Information	Informação geral do filtro	
General Information	Informação geral	
General JSP Document Information	Informação geral do documento JSP	
General JSP Fragment Information	Informação geral do fragmento JSP	
General JSP Information	Informação geral do JSP	
General Listener Information	Informação geral do Listener	
General Online Help	Ajuda online geral	
General properties panel	Painel de propriedades gerais	
General Queries API	Consultas gerais da API	
General Servlet Information	Informação geral do servlet	
General Settings	Configurações gerais	
General Tag File Information	Informação geral do arquivo de marcação	
General Update Center	Central de atualizações gerais	
General XML Entity	Entidade XML geral	
Generate	Gerar	
Generate 'return null'	Gerar „return null“	
Generate Architecture Description	Gerar descrição de arquitetura	
Generate ArrayList Implementation	Gerar implementação com ArrayList	
Generate Center	Gerar centro	
Generate Code	Gerar código	
Generate Comments	Gerar comentários	
Generate Components as:	Gerar componentes como:	
Generate CSS...	Gerar CSS	
Generate Debugging Info	Gerar informações de depuração	
Generate Debugging Info Checkbox	Caixa de verificação para geração de informação de depuração	
Generate Default Method Bodies	Gerar corpo padrão de métodos	
Generate Documentation...	Gerar documentação...	
Generate DOM Tree Scanner...	Gerar scanner de árvore DOM...	
Generate DTD...	Gerar DTD...	
Generate DTO	Gerar DTO	
Generate Empty	Gerar vazio	
Generate Event Firing Methods	Gerar métodos de disparos de eventos	
Generate EventListenerList Implementation	Gerar implementação com EventListenerList	
Generate Exception	Gerar exceção	
Generate Field	Gerar campo	
Generate Fold Popup	Gerar pop-up de dobra	
Generate Getter	Gerar Getter	
Generate Goto Popup	Gerar pop-up Ir para	
Generate Implementation	Gerar implementação	
Generate Inline Lookup Code	Gerar código de pesquisa alinhado	
Generate Javadoc	Gerar Javadoc	
Generate Javadoc Comments	Gerar comentários Javadoc	
Generate Javadoc for Project	Gerar Javadoc para projeto	
Generate main Method	Gerar método principal	
Generate Method setUp	Gerar método setUp	
Generate Method tearDown	Gerar método tearDown	
Generate Mnemonics Code	Gerar código mnemônico	
Generate Nothing	Não gerar nada	
Generate Otherwise Statement	Gerar instrução Otherwise	
Generate pack	Gerar pack	
Generate Position	Gerar posição	
Generate Post-initialization Code	Gerar código pós-inicialização	
Generate Pre-initialization Code	Gerar código de pré-inicialização	
Generate Property Change Support	Gerar suporte a alteração de propriedades	
